447552.0,6216,1,4.0,6.0,3.0,64.0
193600.0,3025.0,1,1.0,1.0,64.0,16.0
48400.0,3025.0,1,1.0,1.0,16.0,64.0
178080.0,371,1,3.0,10.0,16.0,64.0
387200.0,3025.0,1,1.0,1.0,128.0,16.0
48400.0,3025.0,1,1.0,1.0,16.0,64.0
178080.0,371,1,3.0,10.0,16.0,64.0
93312.0,729.0,1,1.0,1.0,128.0,32.0
23328.0,729.0,1,1.0,1.0,32.0,128.0
86528.0,169,1,4.0,4.0,32.0,128.0
186624.0,729.0,1,1.0,1.0,256.0,32.0
23328.0,729.0,1,1.0,1.0,32.0,128.0
86528.0,169,1,4.0,4.0,32.0,128.0
43264.0,169.0,1,1.0,1.0,256.0,48.0
8112.0,169.0,1,1.0,1.0,48.0,192.0
52272.0,121,1,3.0,3.0,48.0,192.0
64896.0,169.0,1,1.0,1.0,384.0,48.0
8112.0,169.0,1,1.0,1.0,48.0,192.0
52272.0,121,1,3.0,3.0,48.0,192.0
64896.0,169.0,1,1.0,1.0,384.0,64.0
10816.0,169.0,1,1.0,1.0,64.0,256.0
50688.0,132,2,3.0,4.0,42,256.0
86528.0,169.0,1,1.0,1.0,512.0,64.0
10816.0,169.0,1,1.0,1.0,64.0,256.0
50688.0,132,2,3.0,4.0,42,256.0
86528.0,338.0,2,1.0,1.0,512.0,1000.0
