6120.0,30,1,17.0,4.0,3,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
28800.0,60,2,12.0,5.0,8,17
38400.0,75,1,8.0,4.0,16,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
19200.0,40,2,6.0,5.0,17,42
25088.0,49,1,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
9216.0,18,2,4.0,4.0,32,128
64.0,1.0,1,1.0,1.0,64.0,100.0
